,Load[MWh]
1342,118.18209647896333
1343,110.3406574136841
1344,102.75369339235286
1345,95.66882231144773
1346,89.56874457032791
1347,84.62538094592738
1348,81.15781890554591
1349,78.86717593733931
1350,77.37371370851523
1351,76.11461173148494
1352,74.78281130229797
1353,73.3882266862718
1354,72.25171344466935
1355,71.30233976477477
1356,70.76113970873665
1357,70.68343640354846
1358,70.66590523284472
1359,70.88071902934702
1360,71.05987525660795
1361,71.53305131206393
1362,72.36486175995579
1363,73.81038313186171
1364,75.94446081089205
1365,79.65025391644464
1366,85.62986856754686
1367,94.64254043369557
1368,107.13546163128468
1369,121.7350302713187
1370,136.75305762229686
1371,150.40087813416443
1372,162.4852727301868
1373,172.7264318509439
1374,181.63780253689993
1375,189.78192480424616
1376,197.53338580334076
1377,204.39693433665374
1378,209.51993005627122
1379,212.34170225988052
1380,210.82808108599
1381,208.89768464184132
1382,205.93214554042007
1383,203.3768149929295
1384,201.95409387727554
1385,201.54630328868865
1386,201.89848457584853
1387,202.77591573139344
1388,203.8502183287999
1389,205.06430221992022
1390,206.61593554548924
1391,208.6118035269388
1392,210.96992391479264
1393,213.04463130369749
1394,213.89850730243478
1395,212.9324016779029
1396,209.5410853181191
1397,204.35706605472427
1398,198.31640425216813
1399,192.4147262449432
1400,187.37034453587398
1401,183.3874257064518
1402,180.4119013750826
1403,178.2280579850385
1404,176.9264513996169
1405,176.33031098092644
1406,176.03349754086506
1407,176.09637495103095
1408,176.26267946473163
1409,178.49606711690075
1410,180.38500534175822
1411,184.20810282899572
1412,190.13199294658892
1413,197.65867227278062
1414,206.084112307158
1415,214.635605843127
1416,222.6412721845442
1417,229.59579835942475
1418,235.17799114320505
1419,239.15647698590163
1420,241.13777652554256
1421,240.87642426975842
1422,238.1213450649523
1423,232.59358784236963
1424,224.49023508905304
1425,214.6154499617232
1426,204.39770834190415
1427,195.05426709045128
1428,187.5648797653735
1429,181.49722509605937
1430,176.11230351180956
1431,170.5829805482257
1432,164.27448729694711
1433,157.27817989166468
1434,149.84367251622808
1435,141.991324429662
1436,134.1033755216144
1437,126.09990607825564
1438,118.1981480756359
1439,110.35523354854243
1440,102.76117779139442
1441,95.67555113125374
1442,89.57482192614745
1443,84.63090500356655
1444,81.16293542635333
1445,78.87200093544956
1446,77.37835129917731
1447,76.11912735856964
1448,74.78724958662627
1449,73.39261142561492
1450,72.25607438624128
1451,71.30666798441129
1452,70.76543520643776
1453,70.68770810347837
1454,70.67014421083924
1455,70.88495800734154
1456,71.06412613348807
1457,71.53734680976505
1458,72.36921377736348
1459,73.81481249202584
1460,75.94898833686233
1461,79.65502536956969
1462,85.63514869803129
1463,94.6487159553213
1464,107.14299065114723
1465,121.74419538795105
1466,136.76390643124145
1467,150.41322322797305
1468,162.4987333445203
1469,172.740656968677
1470,181.6524946858929
1471,189.79684898150828
1472,197.54837542447368
1473,204.41185851391586
1474,209.53466385136375
1475,212.35616833004707
1476,210.8422169620812
1477,208.91147842497156
1478,205.94559425586795
1479,203.3899870592872
1480,201.96707853618506
1481,201.55916598402086
1482,201.9112937261955
1483,202.78872488174042
1484,203.86306912524645
1485,205.0772541568944
1486,206.62907488991158
1487,208.62525224238664
1488,210.9838069395649
1489,213.0589783850081
1490,213.91322919864174
1491,212.94732585516502
1492,209.5559440515104
1493,204.37164516430406
1494,198.33057285019473
1495,192.42845458420268
1496,187.38365046469465
1497,183.40035384565476
1498,180.42448742132459
1499,178.24031383720518
1500,176.93839788075795
1501,176.34198973714152
1502,176.04495616769663
1503,176.10770863956364
1504,176.27399530493597
1505,178.5074900470755
1506,180.39669599685894
1507,184.22026943952042
1508,190.1448348188713
1509,197.67236491538324
1510,206.0987925572653
1511,214.65135699293822
1512,222.65814480432306
1513,229.61375377779314
1514,235.19694309324234
1515,239.1762797062592
1516,241.15822178572247
1517,240.89725624372025
1518,238.14225438167054
1519,232.6142234847191
1520,224.51024009046574
1521,214.63456849615892
1522,204.41585414244204
1523,195.07149072735535
1524,187.58136269664905
1525,181.51310118416941
1526,176.12762630173918
1527,170.5977262422039
1528,164.28856665333174
1529,157.29151854242076
1530,149.85621394164906
1531,142.00302698364828
1532,134.11422433055895
1533,126.10989221799431
1534,118.20728344505426
1535,110.36352409708334
1536,102.76308161309018
1537,95.67726457077995
1538,89.57636580655387
1539,84.6323090720672
1540,81.164235379605
1541,78.87322652066622
1542,77.37953226357297
1543,76.1202756010299
1544,74.78837700603675
1545,73.3937239714184
1546,72.25718395732335
1547,71.30776863132918
1548,70.76652692919143
1549,70.68879387678928
1550,70.67122403470732
1551,70.88603783120962
1552,71.06520595735614
1553,71.53843853251871
1554,72.37032037372417
1555,73.8159369367149
1556,75.950139554044
1557,79.65623608117936
1558,85.63649327210392
1559,94.65028660822031
1560,107.1449033970072
1561,121.74652459480701
1562,136.76666399797895
1563,150.41635858432826
1564,162.50215427412994
1565,172.74427422989905
1566,181.65622796124944
1567,189.80064175129286
1568,197.5521860425866
1569,204.4156512837004
1570,209.53840902560594
1571,212.35984806041844
1572,210.84581042553197
1573,208.91498264678037
1574,205.94901221075617
1575,203.39333659558324
1576,201.9703775022173
1577,201.56243520283908
1578,201.91454807140673
1579,202.79197922695164
1580,203.86633834406464
1581,205.0805471734838
1582,206.63241550204341
1583,208.6286701972749
1584,210.9873349591449
1585,213.06262539344405
1586,213.91697139816253
1587,212.9511186249496
1588,209.5597189729666
1589,204.37535166716808
1590,198.33417523780975
1591,192.43194095768308
1592,187.38703272292605
1593,183.40364091280136
1594,180.42768524682927
1595,178.2434283705106
1596,176.9414320965856
1597,176.34495850909838
1598,176.04786841994687
1599,176.11059114459997
1600,176.276868885808
1601,178.51039337516156
1602,180.3996677435372
1603,184.2233601750546
1604,190.1480980882467
1605,197.6758453394209
1606,206.10252285790054
1607,214.65536096794216
1608,222.66243137786003
1609,229.6183170004202
1610,235.20175916718838
1611,239.18131293486744
1612,241.1634186240077
1613,240.90255422253304
1614,238.14757020881174
1615,232.6194679185467
1616,224.51532388933782
1617,214.63942621620458
1618,204.42046496061155
1619,195.07586951725568
1620,187.58555407910117
1621,181.51713490638735
1622,176.13152021205136
1623,170.60147439116741
1624,164.29214524317553
1625,157.2949097248164
1626,149.85940284298954
1627,142.00600170504796
1628,134.11698189729645
1629,126.11242965534824
1630,118.20960372774603
1631,110.36563317455567
1632,106.74627856374815
1633,104.90056600529863
1634,103.45413565309337
1635,101.64398079962376
1636,98.38683188842212
1637,94.15331670877538
1638,89.58719483635583
1639,85.21718009098933
1640,81.67354362940492
1641,79.02979221483898
1642,77.14072667867208
1643,75.82006699367642
1644,75.08185014473963
1645,74.7344254918751
1646,74.45199553265374
1647,74.05756830295705
1648,73.47160786166214
1649,72.85374930000006
1650,72.56342383727026
1651,73.0452603433767
1652,74.44306907841724
1653,76.62521934377519
1654,79.41628302482061
1655,82.6030909413323
1656,86.13504829663923
1657,90.34774097092765
1658,95.73123293051694
1659,102.573879289049
1660,111.38677820480393
1661,122.01339774725221
1662,134.17218813516487
1663,147.52303317509293
1664,161.7411986550236
1665,175.81585782935804
1666,188.51954616741534
1667,198.6470649223788
1668,203.96737250836782
1669,208.0504391560123
1670,210.42366822510917
1671,212.09704174216353
1672,213.8723117416486
1673,215.87404405279435
1674,217.89301184568194
1675,219.85762512173068
1676,221.68843528395934
1677,223.42968537290517
1678,225.40656331284384
1679,227.733134459294
1680,230.31686762563243
1681,232.81582415489672
1682,234.2685782268466
1683,234.21923233004355
1684,232.00024957471157
1685,227.9677117871938
1686,222.4265283514012
1687,215.8675036789679
1688,208.7696894846279
1689,201.64875885132466
1690,194.87620081335277
1691,189.01461058356585
1692,184.39353404014298
1693,180.89912586430745
1694,178.33889745707168
1695,176.5580920307088
1696,175.4430037111078
1697,175.86352043902065
1698,180.40156587824717
1699,187.16393342668394
1700,198.0941408035647
1701,211.54790370120008
1702,225.13049653989276
1703,236.399573260583
1704,243.7709008133812
1705,247.7599504425736
1706,249.82059369737388
1707,251.12194565825115
1708,252.60738649279625
1709,252.9779580453941
1710,250.81533495367992
1711,244.39193067064215
1712,232.88754108040195
1713,218.11887122123977
1714,202.48483871895888
1715,188.60764228257102
1716,178.3010517011914
1717,171.1580093004503
1718,166.4091136511869
1719,163.1382876730451
1720,160.45725899503987
1721,157.8498781208846
1722,154.75049369851408
1723,150.8019093682435
1724,145.58822384373207
1725,139.2899873849613
1726,132.5137555955024
1727,125.70724926308317
1728,119.09352647695515
1729,112.79231630931132
1730,106.85410446657258
1731,101.2561302572031
1732,95.92016669813393
1733,91.05037393417632
1734,86.58648222188337
1735,82.72403375278176
1736,79.55602829544331
1737,76.91997367931768
1738,74.76936799220383
1739,73.22747919900203
1740,72.02833411978482
1741,71.09276747051827
1742,70.28968987500365
1743,69.46631890982312
1744,68.42477415556056
1745,67.54416073133065
1746,67.13586218499488
1747,67.38853459485475
1748,68.64728963823126
1749,70.41615437215505
1750,72.3421841717092
1751,73.92326727932506
1752,74.93080775945471
1753,75.4688840667108
1754,75.98824698069598
1755,76.82093263259752
1756,78.54961468086456
1757,81.44938508267407
1758,86.22552046717718
1759,93.4241409225746
1760,103.20637504061075
1761,115.12050208807874
1762,128.11708112430327
1763,139.76534537766398
1764,152.31597789989115
1765,164.03456974065557
1766,174.80136763484595
1767,184.39075154474418
1768,192.84984394345224
1769,200.48770870906878
1770,207.62896307315793
1771,214.8496096201318
1772,222.23054665964466
1773,229.26191553805873
1774,235.10568327393284
1775,239.07404224780296
1776,240.43186267217948
1777,239.20443810849062
1778,235.40032816976637
1779,229.09027468328657
1780,220.60797974693176
1781,210.4995957792172
1782,199.69969184047503
1783,189.13559223176694
1784,179.39694520289206
1785,170.74368607016046
1786,163.29708761930806
1787,157.11235331593048
1788,152.2991975175325
1789,148.32095335364687
1790,145.05958395904028
1791,141.84721602312715
1792,138.74765811011133
1793,136.45904906284034
1794,137.47325432504277
1795,140.118484143413
1796,146.32505923608736
1797,155.22441946971603
1798,165.32465092981576
1799,175.27944950960077
1800,183.90666037160543
1801,191.40335309900314
1802,198.30898454083734
1803,204.97225488171162
1804,211.6196648493202
1805,217.1669827424793
1806,220.15577778693995
1807,218.90958734229827
1808,212.81515053463383
1809,203.29845328792936
1810,192.71855254751247
1811,183.07613200417515
1812,176.17126747660862
1813,171.31653762397448
1814,167.36147127385527
1815,163.13670816779748
1816,157.82252150582332
1817,151.32715362442565
1818,143.98845469814765
1819,136.01653215729323
1820,127.79215458250215
1821,119.62161627021504
1822,111.766909473947
1823,104.4741172660483
1824,102.7361841821944
1825,95.6530741363579
1826,89.55452242731612
1827,84.61245578144585
1828,81.14585160135506
1829,78.85588092018477
1830,77.36286192484926
1831,76.10404254635193
1832,74.77242357517034
1833,73.37796984688575
1834,72.2415071755471
1835,71.29221381313033
1836,70.75108812512717
1837,70.67343539020278
1838,70.65598453697685
1839,70.87079833347914
1840,71.04993076296887
1841,71.52299972845445
1842,72.35468226332611
1843,73.80002515194809
1844,75.93386485326644
1845,79.6390897870317
1846,85.61751454957405
1847,94.62808626241461
1848,107.11784830587726
1849,121.71358253002713
1850,136.7276743245935
1851,150.37199953881645
1852,162.45377340528572
1853,172.693147693203
1854,181.60343260584818
1855,189.74701049917832
1856,197.49831383803868
1857,204.3620200315859
1858,209.48545303524915
1859,210.84488720838203
1860,210.79500515874707
1861,208.86541188937636
1862,205.90067298801156
1863,203.34599092978618
1864,201.92371007289933
1865,201.51620505756688
1866,201.8685172324683
1867,202.74594838801318
1868,203.82014687017073
1869,205.0339987330218
1870,206.58518882510228
1871,208.58033097453028
1872,210.9374429318297
1873,213.01106157270226
1874,213.86405705390524
1875,212.89748737283506
1876,209.506325698564
1877,204.32295194971294
1878,198.28324800744747
1879,192.38260817799107
1880,187.33920812698366
1881,183.3571727898172
1882,180.3824486585046
1883,178.19938464546715
1884,176.89850389206705
1885,176.30298519014912
1886,176.0066893516113
1887,176.06984936031012
1888,176.236207418996
1889,177.00637652315456
1890,180.35765277848836
1891,184.17963771992234
1892,190.10194528573092
1893,197.6266315485848
1894,206.04976617387746
1895,214.59874607026373
1896,222.60179763157063
1897,229.5537863690973
1898,235.1336469713002
1899,239.11013677593763
1900,241.0899340812717
1901,240.82767453546066
1902,238.0724138726492
1903,232.54530811405309
1904,224.44343082255068
1905,214.57071610131499
1906,204.3552560928095
1907,195.01396259020723
1908,187.5263125024268
1909,181.46008272466312
1910,176.07645514422217
1911,170.5484797294324
1912,164.24153928272443
1913,157.2469691147394
1914,149.814323914899
1915,141.96394806862088
1916,134.07799222391105
1917,126.07654261638268
1918,118.17678065182213
1919,110.33583241557385
1920,102.71664621204141
1921,95.63549948232865
1922,89.5386552633703
1923,84.59803433210027
1924,81.13249807699196
1925,78.8432800003358
1926,77.35074885930982
1927,76.09225075072366
1928,74.76083406059725
1929,73.36652311893985
1930,72.23011994202918
1931,71.2809098718116
1932,70.73987342545044
1933,70.66228018495404
1934,70.6449155986487
1935,70.85972939515099
1936,71.03882910270532
1937,71.51178502877772
1938,72.3433247770222
1939,73.78846240986759
1940,75.92204331042417
1941,79.6266316538099
1942,85.60372671588662
1943,94.61195732298562
1944,107.09819432158966
1945,121.6896508963668
1946,136.6993490274259
1947,150.33977140717252
1948,162.4186270719487
1949,172.6560082965282
1950,181.5650765481209
1951,189.70804759828545
1952,197.45917840330466
1953,204.32305713069306
1954,209.44698393810867
1955,210.8071082466063
1956,210.75809481562004
1957,208.82939693739058
1958,205.86555342716719
1959,203.31159422624182
1960,201.88980419838592
1961,201.48261747824324
1962,201.8350754144933
1963,202.71250657003822
