,wind_speed,temperature,roughness_length,pressure
,10,2,0,0
time,,,,
2015-06-04 07:15:00+02:00,1.0,282.45,0.15,1027.48
2015-06-04 07:30:00+02:00,1.0,282.95,0.15,1027.58
2015-06-04 07:45:00+02:00,1.02,283.45,0.15,1027.67
2015-06-04 08:00:00+02:00,1.05,283.96,0.15,1027.77
2015-06-04 08:15:00+02:00,1.05,284.45,0.15,1027.84
2015-06-04 08:30:00+02:00,1.06,284.95,0.15,1027.92
2015-06-04 08:45:00+02:00,1.08,285.44,0.15,1027.99
2015-06-04 09:00:00+02:00,1.11,285.94,0.15,1028.06
2015-06-04 09:15:00+02:00,1.06,286.35,0.15,1028.09
2015-06-04 09:30:00+02:00,1.01,286.75,0.15,1028.11
2015-06-04 09:45:00+02:00,0.96,287.16,0.15,1028.13
2015-06-04 10:00:00+02:00,0.91,287.57,0.15,1028.15
2015-06-04 10:15:00+02:00,0.83,287.9,0.15,1028.13
2015-06-04 10:30:00+02:00,0.75,288.23,0.15,1028.11
2015-06-04 10:45:00+02:00,0.67,288.56,0.15,1028.09
2015-06-04 11:00:00+02:00,0.59,288.89,0.15,1028.07
2015-06-04 11:15:00+02:00,0.55,289.17,0.15,1028.03
2015-06-04 11:30:00+02:00,0.51,289.46,0.15,1027.98
2015-06-04 11:45:00+02:00,0.48,289.75,0.15,1027.93
2015-06-04 12:00:00+02:00,0.44,290.04,0.15,1027.88
2015-06-04 12:15:00+02:00,0.47,290.27,0.15,1027.81
2015-06-04 12:30:00+02:00,0.5,290.51,0.15,1027.74
2015-06-04 12:45:00+02:00,0.52,290.74,0.15,1027.67
2015-06-04 13:00:00+02:00,0.55,290.98,0.15,1027.6
2015-06-04 13:15:00+02:00,0.61,291.16,0.15,1027.51
2015-06-04 13:30:00+02:00,0.67,291.34,0.15,1027.42
2015-06-04 13:45:00+02:00,0.73,291.52,0.15,1027.33
2015-06-04 14:00:00+02:00,0.79,291.71,0.15,1027.24
2015-06-04 14:15:00+02:00,0.88,291.84,0.15,1027.13
2015-06-04 14:30:00+02:00,0.97,291.98,0.15,1027.03
2015-06-04 14:45:00+02:00,1.06,292.12,0.15,1026.92
2015-06-04 15:00:00+02:00,1.14,292.26,0.15,1026.82
2015-06-04 15:15:00+02:00,1.24,292.34,0.15,1026.69
2015-06-04 15:30:00+02:00,1.34,292.43,0.15,1026.56
2015-06-04 15:45:00+02:00,1.44,292.52,0.15,1026.43
2015-06-04 16:00:00+02:00,1.53,292.6,0.15,1026.3
2015-06-04 16:15:00+02:00,1.62,292.63,0.15,1026.18
2015-06-04 16:30:00+02:00,1.72,292.65,0.15,1026.06
2015-06-04 16:45:00+02:00,1.81,292.68,0.15,1025.94
2015-06-04 17:00:00+02:00,1.9,292.71,0.15,1025.82
2015-06-04 17:15:00+02:00,2.01,292.67,0.15,1025.67
2015-06-04 17:30:00+02:00,2.12,292.63,0.15,1025.52
2015-06-04 17:45:00+02:00,2.23,292.59,0.15,1025.37
2015-06-04 18:00:00+02:00,2.35,292.55,0.15,1025.22
2015-06-04 18:15:00+02:00,2.45,292.45,0.15,1025.05
2015-06-04 18:30:00+02:00,2.56,292.34,0.15,1024.88
2015-06-04 18:45:00+02:00,2.66,292.23,0.15,1024.7
2015-06-04 19:00:00+02:00,2.77,292.13,0.15,1024.53
2015-06-04 19:15:00+02:00,2.76,291.92,0.15,1024.39
2015-06-04 19:30:00+02:00,2.76,291.71,0.15,1024.26
2015-06-04 19:45:00+02:00,2.76,291.51,0.15,1024.12
2015-06-04 20:00:00+02:00,2.76,291.3,0.15,1023.98
2015-06-04 20:15:00+02:00,2.69,290.81,0.15,1023.88
2015-06-04 20:30:00+02:00,2.63,290.32,0.15,1023.78
2015-06-04 20:45:00+02:00,2.56,289.83,0.15,1023.68
2015-06-04 21:00:00+02:00,2.5,289.34,0.15,1023.58
2015-06-04 21:15:00+02:00,2.64,288.69,0.15,1023.57
2015-06-04 21:30:00+02:00,2.79,288.04,0.15,1023.55
2015-06-04 21:45:00+02:00,2.93,287.39,0.15,1023.54
2015-06-04 22:00:00+02:00,3.08,286.74,0.15,1023.53
2015-06-04 22:15:00+02:00,3.19,286.49,0.15,1023.52
2015-06-04 22:30:00+02:00,3.31,286.23,0.15,1023.51
2015-06-04 22:45:00+02:00,3.44,285.98,0.15,1023.51
2015-06-04 23:00:00+02:00,3.56,285.73,0.15,1023.5
2015-06-04 23:15:00+02:00,3.65,285.68,0.15,1023.45
2015-06-04 23:30:00+02:00,3.76,285.64,0.15,1023.4
2015-06-04 23:45:00+02:00,3.87,285.59,0.15,1023.35
2015-06-05 00:00:00+02:00,3.99,285.55,0.15,1023.3
2015-06-05 00:15:00+02:00,4.11,285.55,0.15,1023.23
2015-06-05 00:30:00+02:00,4.23,285.56,0.15,1023.17
2015-06-05 00:45:00+02:00,4.38,285.56,0.15,1023.1
2015-06-05 01:00:00+02:00,4.53,285.57,0.15,1023.04
2015-06-05 01:15:00+02:00,4.69,285.6,0.15,1022.97
2015-06-05 01:30:00+02:00,4.86,285.64,0.15,1022.91
2015-06-05 01:45:00+02:00,5.03,285.68,0.15,1022.84
2015-06-05 02:00:00+02:00,5.22,285.72,0.15,1022.77
2015-06-05 02:15:00+02:00,5.3,285.69,0.15,1022.69
2015-06-05 02:30:00+02:00,5.39,285.65,0.15,1022.6
2015-06-05 02:45:00+02:00,5.48,285.62,0.15,1022.52
2015-06-05 03:00:00+02:00,5.58,285.59,0.15,1022.43
2015-06-05 03:15:00+02:00,5.62,285.53,0.15,1022.3
