,osm_id,highway,length,geometry
3299,270888666,footway,660.783868282624,"SRID=3857;LINESTRING(911422.63 7005297.25,911480.33 7005374.87,911482.88 7005382.78,911484.52 7005397.93,911485.56 7005412.83,911484.18 7005427.16,911481.66 7005444.01,911483.71 7005458.1,911488.03 7005472.22,911493.81 7005483.89,911500.94 7005493.74,911512.91 7005504.42,911527.14 7005514.2,911549 7005533.27,911559.09 7005544.64,911567.51 7005559.24,911579.28 7005579.99,911630.79 7005701.92,911647.53 7005741.6,911656.23 7005759.69,911662.22 7005777.88,911666.35 7005796.75,911672.63 7005818.9,911681.2 7005843.09,911697.24 7005878.72)"
20157,26806792,footway,4.21200664788747,"SRID=3857;LINESTRING(914817.69 7018737.96,914821.9 7018737.83)"
16580,380375102,footway,61.1874047504322,"SRID=3857;LINESTRING(917027.77 7012347.26,916987.56 7012301.14)"
3275,26632146,footway,15.8789042448789,"SRID=3857;LINESTRING(911422.63 7005297.25,911409.13 7005305.61)"
3289,22721297,footway,157.043146764978,"SRID=3857;LINESTRING(911579.28 7005579.99,911593.37 7005573.06,911605.62 7005563.86,911614.7 7005548.24,911621.24 7005505,911616.93 7005482.98,911602.71 7005443.69)"
1079,22765463,footway,8.06625688066382,"SRID=3857;LINESTRING(909582.82 7008728.45,909585.96 7008721.02)"
1080,22563637,footway,83.6313583489274,"SRID=3857;LINESTRING(909559.11 7008808.65,909582.82 7008728.45)"
953,285515311,footway,10.1743304424861,"SRID=3857;LINESTRING(908736.22 7008443.79,908730.05 7008451.88)"
19684,405493888,footway,68.7191642571203,"SRID=3857;LINESTRING(914488.67 7019945.12,914480.53 7019996.04,914483.79 7020012.88)"
3277,167255927,footway,22.2225291086483,"SRID=3857;LINESTRING(911409.13 7005305.61,911390.95 7005318.39)"
945,41374957,footway,138.91570021245,"SRID=3857;LINESTRING(908964.85 7008071.66,908949.48 7008081.78,908914.87 7008081.5,908897.7 7008081.5,908896.86 7008112.17,908896.02 7008119.76,908887.3 7008119.2,908888.14 7008140.86)"
16603,320993257,footway,172.365279973318,"SRID=3857;LINESTRING(916602.05 7013148.44,916615.82 7013160.49,916674.05 7013131.8,916737.94 7013069.62)"
16576,284280113,footway,25.3874082991471,"SRID=3857;LINESTRING(916989.96 7012270.82,916998.85 7012247.04)"
19497,30787012,footway,232.616186507998,"SRID=3857;LINESTRING(913108.56 7019628.69,913119.15 7019610.91,913120.89 7019544.27,913121.58 7019517.82999999,913169.41 7019534.57,913228.93 7019533.87,913237.54 7019533.76)"
955,24244200,footway,227.718795417413,"SRID=3857;LINESTRING(908870.5 7008259.95,908811.66 7008344.94,908736.22 7008443.79)"
1087,22729550,footway,148.395433731736,"SRID=3857;LINESTRING(909673.9 7008599.57,909718.67 7008600.27,909718.12 7008615.86,909723.75 7008643.57,909724.21 7008645.77,909733.66 7008643.81,909735.24 7008652.71,909742.4 7008690.85)"
1088,22569701,footway,100.337647972508,"SRID=3857;LINESTRING(909682.43 7008810.86,909721.58 7008803.55999999,909752.65 7008797.65,909764.87 7008790.33,909773.51 7008778.51)"
956,285515312,footway,15.7247618464559,"SRID=3857;LINESTRING(908719.98 7008478.11,908706.26 7008472.07,908705.59 7008471.77)"
2198,24321446,footway,118.273431081234,"SRID=3857;LINESTRING(909591.79 7012501.2,909694.4 7012560.02)"
20933,24272827,footway,442.887337371567,"SRID=3857;LINESTRING(921744.08 7004859.04,921762.02 7004869.66,921776.8 7004871.8,921802.77 7004868.05,921843.87 7004858.11,921869.62 7004850.13,921890.97 7004838.78,921921.51 7004819.86,921943.4 7004808.23,921969.62 7004791.21,921994.05 7004776.92,922026.37 7004769.06,922058.25 7004764.2,922077.5 7004759.41,922096.08 7004753.24,922115.86 7004747.97,922126.37 7004747.82,922145.84 7004749.53,922157.45 7004751.11)"
16600,22742898,footway,24.0915026519184,"SRID=3857;LINESTRING(916622.32 7012974.65,916643.9 7012985.36)"
20931,24272825,footway,26.9914838431231,"SRID=3857;LINESTRING(921723.37 7004841.73,921744.08 7004859.04)"
16599,22742899,footway,90.4471295882567,"SRID=3857;LINESTRING(916848.73 7012774.56999999,916866.59 7012801.35,916911.68 7012838.24)"
20164,335580173,footway,189.003320896565,"SRID=3857;LINESTRING(914976.06 7018773.90999999,914976.88 7018767.24,914983.91 7018763.21,915033.47 7018749.48,915046.01 7018750.07,915064.53 7018748.73,915079.15 7018741.11,915087.45 7018734.26,915102.81 7018721.44,915108.24 7018714.54,915124.74 7018683)"
3286,22911268,footway,80.1450858723129,"SRID=3857;LINESTRING(911488.03 7005472.22,911502.82 7005465.71,911541.42 7005443.56,911560.9 7005443.28)"
3287,22721298,footway,74.880600330903,"SRID=3857;LINESTRING(911527.14 7005514.2,911534.77 7005513.36,911541.68 7005503.55,911550.39 7005485.39,911562.76 7005452.58)"
1069,22756702,footway,465.205630740311,"SRID=3857;LINESTRING(909595.34 7008692.43,909598.1 7008682.55,909624.85 7008609.72,909630.01 7008600.24,909641.25 7008595.73,909651.43 7008582.76999999,909665.13 7008566.63,909677.76 7008533.64,909686.37 7008520.76,909694.4 7008515.6,909705.81 7008512.44,909734.09 7008508.66,909761.54 7008507.16,909779.96 7008505.34,909800.35 7008506.69,909809.24 7008502.31,909820.83 7008485.83,909829.24 7008478.06,909840.8 7008469.95,909853.28 7008461.97,909863.73 7008458.04,909890.28 7008462.80999999,909908.43 7008473.31,909919.02 7008479.71,909925.62 7008483.7)"
18097,31008674,footway,49.5082578979424,"SRID=3857;LINESTRING(912121.83 7015673.86,912084.57 7015706.46)"
20163,335580174,footway,198.064927167036,"SRID=3857;LINESTRING(914950.4 7018603.49,914961.51 7018623.48,914981.21 7018643.18,915016 7018665.29,915015.7 7018669.3,915019.89 7018672.74,915024.06 7018671.85,915028.55 7018671.4,915036.61 7018674.1,915041.83 7018680.8,915052.58 7018699.92,915067.21 7018715.44,915087.45 7018734.26)"
20162,26806244,footway,179.78200003274,"SRID=3857;LINESTRING(914941.34 7018603.05,914930.03 7018592.64,914924.83 7018581.55,914921.66 7018570.46,914926.19 7018560.05,914938.63 7018542.84999999,914946.77 7018533.8,914953.78 7018525.42,914962.17 7018519.08,914980.27 7018513.21,914998.59 7018514.79,915021 7018517.73,915034.35 7018523.17)"
20159,26806893,footway,85.3676470498901,"SRID=3857;LINESTRING(914886.31 7018745.42999999,914893.13 7018730.56,914893.13 7018718.06,914890.91 7018708.11999999,914875.82 7018694.5,914856.67 7018676.92)"
16582,376724345,footway,66.2882868667986,"SRID=3857;LINESTRING(917213.34 7012168.85,917200.74 7012148.74,917197.97 7012147.37,917196.98 7012147.37,917192.65 7012146.59,917188.91 7012146.98,917186.15 7012148.16,917163.7 7012163.72)"
951,23067502,footway,21.4724474622696,"SRID=3857;LINESTRING(908926.8 7008298.21,908944.66 7008310.13)"
1074,22765464,footway,430.014651883308,"SRID=3857;LINESTRING(909582.82 7008728.45,909552.92 7008721.02,909530.11 7008713.75,909502.37 7008702.3,909482.04 7008689.98,909458.04 7008676.52,909436.67 7008665.95,909414.13 7008645.7,909392.83 7008630.28,909380.6 7008625.23,909366.08 7008615.04,909305.13 7008549.56,909289.77 7008531.13,909270.29 7008516.95,909251.11 7008497.32,909237.93 7008485.7)"
948,23682945,footway,20.033274822293,"SRID=3857;LINESTRING(908870.5 7008259.95,908881.7 7008243.33999999)"
20926,24272819,footway,1680.65435893891,"SRID=3857;LINESTRING(921671.58 7003764.72,921686.25 7003793.76,921704.67 7003820.24999999,921721.25 7003841.17,921736.48 7003868.97,921755.68 7003902.03,921772.72 7003931.97,921790.44 7003960.36,921810.3 7003988.07,921823.67 7004002.74,921837.13 7004008.86,921852.77 7004014.72,921864.31 7004025.92,921872.29 7004043.98,921878.2 7004061.64,921887.54 7004087.36,921895.58 7004110.66,921908.27 7004132.1,921917.73 7004152.37,921928.54 7004178.04,921931.78 7004199.38,921937.79 7004227.91,921935.38 7004247.23,921934.2 7004252.40999999,921930.42 7004268.97,921920.36 7004284.92,921908.75 7004293.55999999,921889.42 7004297.9,921867.6 7004301.43,921831.79 7004312.60999999,921785.51 7004331.03,921725.4 7004348.55,921684.48 7004360.48,921652.62 7004364.23,921625.86 7004365.04,921601.55 7004369.1,921560.74 7004381.53,921512.95 7004397.93,921449.67 7004419.63,921411.29 7004437.47,921404.27 7004444.78,921399.67 7004455.85,921399.67 7004468.02,921401.55 7004483.45,921405.08 7004499.36,921419.41 7004531.78,921443.72 7004562.05,921464.07 7004586.89,921471.83 7004596.36,921489.4 7004616.64,921504.8 7004636.63,921535.69 7004667.72,921567.9 7004706.65,921602.09 7004745.23,921627.86 7004767.85,921643.08 7004780.84,921669.13 7004797.14,921701.49 7004821.36,921723.37 7004841.73)"
20916,24272823,footway,5.06858954910746,"SRID=3857;LINESTRING(921400.49 7004501.51,921405.08 7004499.36)"
1077,60100185,footway,78.8350055494849,"SRID=3857;LINESTRING(909624.85 7008609.72,909550.75 7008582.81)"
1078,22756701,footway,30.0897817671388,"SRID=3857;LINESTRING(909585.96 7008721.02,909591.46 7008704.02,909595.34 7008692.43)"
952,76851157,footway,166.987377086464,"SRID=3857;LINESTRING(908870.5 7008259.95,908926.8 7008298.21,908936.53 7008310.13,909008.28 7008352.9)"
20158,26806892,footway,53.1971145833517,"SRID=3857;LINESTRING(914826.71 7018788.05,914773.52 7018787.18)"
16593,20626424,footway,282.070119826191,"SRID=3857;LINESTRING(916536.34 7012881.76,916753.52 7012701.77)"
16615,336994144,footway,13.7066589662455,"SRID=3857;LINESTRING(917229.6 7013122.24,917226.86 7013108.81)"
18016,283187295,footway,27.0819589397183,"SRID=3857;LINESTRING(911289.14 7016128.36,911269.04 7016146.51)"
1089,36604299,footway,153.621868175752,"SRID=3857;LINESTRING(909823.77 7008542.64,909810.53 7008554.16,909812.75 7008568.23,909815.23 7008583.39,909834.65 7008688.07)"
959,24244259,footway,99.7379080518104,"SRID=3857;LINESTRING(908746.58 7008489.82,908805.31 7008506.42999999,908835.05 7008481.66)"
18042,26089274,footway,699.039796883583,"SRID=3857;LINESTRING(911781.06 7015523.33,911988.62 7015196.21,912148.53 7014928.74)"
3220,23683384,footway,118.999228990823,"SRID=3857;LINESTRING(910429.32 7006629.12,910360.19 7006725.98)"
19453,29272849,footway,131.03113561297,"SRID=3857;LINESTRING(912478.26 7019276.88,912522.99 7019400.04)"
937,638480188,footway,397.221052245611,"SRID=3857;LINESTRING(908539.34 7008043.66,908671.85 7008119.63,908727.3 7008154.22,908763.41 7008175.08,908805.75 7008192.65,908842.63 7008213.05999999,908881.7 7008243.33999999)"
19448,26816736,footway,37.7621481283211,"SRID=3857;LINESTRING(914735.71 7018917.17,914747.14 7018898.12,914762.67 7018897.41)"
20155,26806243,footway,122.769448303939,"SRID=3857;LINESTRING(914799.96 7018614.12,914814.72 7018598.88,914828.13 7018585.9,914839.55 7018573.69,914852.61 7018555.17999999,914854.9 7018539.46,914859.43 7018525.2,914865.54 7018514.1)"
19447,26806739,footway,289.701720973817,"SRID=3857;LINESTRING(914596.94 7018830.38,914605.99 7018814.54,914615.6 7018811.42,914628.04 7018812.84,914654.07 7018826.7,914694.79 7018854.42,914762.67 7018897.41,914778.51 7018903.34,914798.03 7018907.59999999,914823.76 7018911.28,914850.6 7018912.06)"
19446,26806740,footway,57.2074436404709,"SRID=3857;LINESTRING(914654.07 7018826.7,914658.79 7018815.62,914665.38 7018803.92,914674.73 7018795.63,914680.68 7018787.34,914684.32 7018779.07)"
18050,25140797,footway,34.0423440667901,"SRID=3857;LINESTRING(911803.41 7015543.61,911787.48 7015539.78,911781.06 7015523.33)"
935,23682947,footway,56.456540486084,"SRID=3857;LINESTRING(908698.31 7008074.45,908690.43 7008075.23,908688.27 7008078.73,908685.03 7008092.28,908680.98 7008103.9,908671.85 7008119.63)"
16698,32082508,footway,82.7950879336732,"SRID=3857;LINESTRING(915168.44 7013896.23,915163.81 7013829.44,915147.97 7013829.05)"
691,24228507,footway,75.8298832921006,"SRID=3857;LINESTRING(908123.55 7007690.91,908080.99 7007753.67)"
16563,661659574,footway,7.40435007266027,"SRID=3857;LINESTRING(916775.66 7012300.46,916768.28 7012299.86)"
1133,22935785,footway,65.6517509271536,"SRID=3857;LINESTRING(907975.57 7009417.78,907990.97 7009481.6)"
18041,25140801,footway,243.514739017753,"SRID=3857;LINESTRING(911675.39 7015210.96,911706.09 7015223.16,911754.74 7015287.88,911834.23 7015390.13)"
20172,26806890,footway,45.1312064983025,"SRID=3857;LINESTRING(914850.68 7018858.6,914805.55 7018858.93)"
18294,283187293,footway,22.765276190493,"SRID=3857;LINESTRING(912039.91 7016729.6,912023.08 7016714.27)"
2227,64733076,footway,189.52516838449,"SRID=3857;LINESTRING(909420.43 7012849.88,909377.32 7012823.89,909361.44 7012794.4,909336.99 7012780.96,909310.18 7012767.09,909284.29 7012751.64,909267.6 7012746.52)"
19427,26806742,footway,199.802214903006,"SRID=3857;LINESTRING(914679.24 7018776.06,914692.09 7018726.49,914703.84 7018687.94,914709.59 7018677.5,914720.14 7018669,914738.3 7018664.03,914756.17 7018657.88,914769.07 7018648.79,914788.84 7018627.14)"
2215,88382579,footway,186.528174534458,"SRID=3857;LINESTRING(909792.07 7012582.61999999,909804.21 7012560.5,909842.62 7012499.92,909887.43 7012422.37)"
19475,34221689,footway,11.4014121956843,"SRID=3857;LINESTRING(912826.08 7019716.27,912825.57 7019704.88)"
2214,36877548,footway,191.583266577376,"SRID=3857;LINESTRING(909977.83 7012476.18,909960.72 7012466.38,909927.22 7012446.18,909887.43 7012422.37,909879.29 7012411.92,909867.19 7012404.59,909823.96 7012378.99,909815.58 7012376.5)"
2200,629770684,footway,213.467709740335,"SRID=3857;LINESTRING(909594.04 7012751.14,909592.98 7012747.74,909602.73 7012732.24,909634.73 7012679.94,909673.29 7012621.07,909683.04 7012604.84,909702.57 7012568.82)"
960,41273077,footway,128.9462822239,"SRID=3857;LINESTRING(908846.5 7008455.01,908906.36 7008340.8)"
1092,41084468,footway,33.4756099465884,"SRID=3857;LINESTRING(909773.51 7008778.51,909784.31 7008754.98,909787.61 7008748.15)"
20906,24272821,footway,25.0485069368639,"SRID=3857;LINESTRING(921661.99 7003741.58,921671.58 7003764.72)"
1093,22756700,footway,79.222956485675,"SRID=3857;LINESTRING(909787.61 7008748.15,909795.76 7008730.12,909804.82 7008711.17,909816.37 7008698.96,909829.48 7008689.23,909834.65 7008688.07)"
20903,270888701,footway,293.814070759637,"SRID=3857;LINESTRING(921539.89 7003481.46,921555.84 7003500.16,921587.29 7003550.95,921618.48 7003593.44,921635.97 7003620.87,921646.69 7003647.5,921654.27 7003675.89,921657.2 7003708.34,921661.99 7003741.58)"
20902,24272811,footway,402.745761825,"SRID=3857;LINESTRING(921539.89 7003481.46,921531.19 7003463.77,921526.87 7003444.21,921527.73 7003424.94,921530.61 7003406.52,921538.38 7003370.56,921554.77 7003332.29,921606.33 7003246.5,921669.12 7003145.38,921675.73 7003118.66)"
1094,67662362,footway,95.3118043760033,"SRID=3857;LINESTRING(909897.62 7008677.43,909905.12 7008723.53,909897.36 7008747.86,909889 7008769.36)"
20900,270888657,footway,451.136358651724,"SRID=3857;LINESTRING(921675.73 7003118.66,921661.93 7003128.19,921629.01 7003140.17,921610.98 7003152.47,921584.7 7003184.71,921561.69 7003218.95,921518.4 7003303.01,921502.31 7003341.26,921492.77 7003375.44,921488.9 7003399.12,921492.68 7003419.28,921508.33 7003447.43,921539.89 7003481.46)"
941,304407549,footway,245.053684933589,"SRID=3857;LINESTRING(908658.36 7008137.28,908870.5 7008259.95)"
20899,24272806,footway,124.408661273192,"SRID=3857;LINESTRING(921727.2 7003012.4,921711.94 7003019.36,921710.97 7003040.2,921706.41 7003062.36,921692.7 7003089.66,921675.73 7003118.66)"
1105,22563633,footway,671.967315229243,"SRID=3857;LINESTRING(910032.67 7009130.53,910028.87 7009107.19,910019.38 7009063.09,910011.22 7009027.68,910002.94 7009002.43,909985.44 7008988.14,909971.81 7008982.79,909947.22 7008979.58,909920.36 7008973.85,909885.75 7008949.11,909862.78 7008931.22,909838.63 7008908.1,909824.23 7008874.23,909809.09 7008827.67,909800.18 7008805.18,909791.12 7008791.84,909773.51 7008778.51,909740.97 7008766.25,909704.14 7008754.98,909663.15 7008745.24,909638.94 7008741.55,909616.47 7008736.7,909582.82 7008728.45)"
19552,61940404,footway,508.746792818738,"SRID=3857;LINESTRING(913490.55 7020116.39,913482.34 7020134.21,913436.23 7020245.75,913383.91 7020395.13,913304.65 7020359.54,913268.79 7020347.9,913185.1 7020365.73)"
19482,26817726,footway,36.740403458943,"SRID=3857;LINESTRING(912836.39 7019878.67,912845.42 7019868.24,912857.58 7019867.59,912863.77 7019876.4)"
3293,653400706,footway,81.2396380879733,"SRID=3857;LINESTRING(911315.9 7005630.76,911333.57 7005641.58,911343.63 7005647.92,911348.74 7005655.64,911350.19 7005660.37,911350.74 7005664.1,911350.52 7005667.85,911335.89 7005690.42)"
20156,26806788,footway,75.3317389941509,"SRID=3857;LINESTRING(914800.52 7018626.7,914856.67 7018676.92)"
18089,346969582,footway,82.6627007944067,"SRID=3857;LINESTRING(911880.14 7015702.3,911887.75 7015699.59,911899.89 7015690.49,911916.43 7015677.32,911928.09 7015663.48,911929.94 7015659.59999999,911937.37 7015659.25,911944.12 7015654.19)"
18088,346969583,footway,133.682045016338,"SRID=3857;LINESTRING(911876.81 7015631.78,911889.35 7015623.31,911925.47 7015642.46,911944.12 7015654.19,911970.96 7015641.53,911981.42 7015639,911990.03 7015640.19,911995.36 7015643.92)"
18084,31057306,footway,243.047505437673,"SRID=3857;LINESTRING(911891.45 7015746.67,911888.46 7015745.18,911876.94 7015726.78,911877.44 7015719.26,911880.44 7015706.7,911880.14 7015702.3,911878.94 7015684.95,911886.45 7015664.06,911885.45 7015655.67999999,911885.95 7015643.98,911880.44 7015635.62,911876.81 7015631.78,911865.4 7015619.72,911859.89 7015613.04,911851.37 7015591.29,911815.92 7015547.41999999,911803.41 7015543.61)"
957,285515313,footway,7.3529109899626,"SRID=3857;LINESTRING(908726.51 7008481.49,908719.98 7008478.11)"
655,24253715,footway,65.778700572364,"SRID=3857;LINESTRING(908048.76 7007795.32,908044.83 7007799.96,908029.81 7007815.17999999,908007.84 7007846.57)"
1960,29581815,footway,28.4174664617331,"SRID=3857;LINESTRING(909549.76 7011208.33,909564.46 7011232.65)"
1065,231826662,footway,181.176095087092,"SRID=3857;LINESTRING(909720.15 7008414.06,909701.19 7008443.04,909676.71 7008515.9,909677.76 7008533.64,909705.67 7008577.41)"
969,206536104,footway,161.080045790364,"SRID=3857;LINESTRING(909347.5 7008110,909321.74 7008094.86,909309.7 7008094.14,909295.28 7008098.12,909197.67 7008134.53)"
2324,24630516,footway,129.367639306415,"SRID=3857;LINESTRING(909615.44 7013459.39,909624.5 7013588.44)"
637,24253974,footway,160.193233928862,"SRID=3857;LINESTRING(907946.22 7007400.04,908012.52 7007437.7,908083.86 7007481.94)"
2331,23406727,footway,44.7497133899753,"SRID=3857;LINESTRING(908776.04 7015025.18,908775.52 7015013.3,908794.92 7014986.78)"
750,24244209,footway,165.088523637757,"SRID=3857;LINESTRING(908006.71 7008738.97,908012.59 7008787.36,908077.6 7008779.07,908072.31 7008728.54)"
1951,24257803,footway,124.230751910786,"SRID=3857;LINESTRING(909498.87 7011350.67,909430.4 7011312.62,909393.97 7011284.7)"
16909,367128685,footway,136.007882989523,"SRID=3857;LINESTRING(915721.4 7014299.45,915731.69 7014308.37,915748.15 7014311.11,915777.98 7014308.03,915794.45 7014299.12,915808.85 7014286.42,915815.38 7014268.92,915818.07 7014250)"
17797,246034514,footway,24.5591766982397,"SRID=3857;LINESTRING(918631.13 7014097.49,918621.16 7014095.8,918616.4 7014086.44,918612.54 7014085.62)"
3072,32814449,footway,25.7268303527286,"SRID=3857;LINESTRING(911876 7004926.85,911901.63 7004924.62)"
16910,367128684,footway,171.621105540312,"SRID=3857;LINESTRING(915774.55 7014257.95,915818.07 7014250,915856.24 7014243.02,915863.57 7014243.95,915889.46 7014296.37,915909.47 7014285.6)"
1252,250932160,footway,16.2300030802301,"SRID=3857;LINESTRING(908625.56 7011070.74,908625.57 7011086.97)"
16911,22795900,footway,149.296933378891,"SRID=3857;LINESTRING(915730.36 7014404.78,915724.37 7014386.34,915713.72 7014349.5,915709.73 7014315.24,915721.4 7014299.45,915739.91 7014288.12,915754.66 7014282.65)"
